124858,ALICE MARQUES DA SILVA ROCHA,180482,"PARAGUASSU, 850 - VILA SANCHES - 16900117"
124859,HENRIQUE SCABELLO PROF,180483,"RUA REMO FRONTAROLI, 450 - RJHORTENCIAS - 14808518"
124860,TARUMA,180484,"AVDOS LIRIOS, 600 - CENTRO - 19820000"
124861,IZABEL PIRES CARVALHO PROFA,180485,"AVPREFMISAEL ELEAL, 857 - V AIRES - 18705050"
137391,DORIVAL TEIXEIRA PROF,180486,"AV 45 NUMERACAO COM ZERO INICIAL, 674 - CELINA - 14780750"
124862,SYLVIA AMALIA GUIMARAES MENDES PROFA,180487,"RLILIANA CINELLI BARROS, SN - DA CACHOEIRA - 12970000"
127507,ADIWALDE DE OLIVEIRA COELHO PROFESSOR,180488,"RUA CASTRO ALVES, 204 - TAQUARAL - 13076040"
124864,CONCEICAO RIBEIRO PROFESSORA,180489,"AVENIDA SINIMBU, S/N - PARQUE UNIVERSITARIO DE VIRACOPOS - 13056500"
124866,JOSE CARLOS DONADELI PANICE PROF,180490,"EDNA BERTONCINI COMPARINI, 200 - JARDIM PANORAMA - 14402494"
127508,BAIRRO LIMOEIRO,180491,"RUA MANOEL PEREIRA NUNES, 670 - LIMOEIRO - 15355000"
124868,REGINA MARIA BALNEARIO,180492,"AV NOSSA SENHORA DE FATIMA, 2553 - AGENOR DE CAMPOS - 11730000"
124863,NEWTON MARQUES PROF,180493,"RUA WALTON PINTO, 235 - JD PAULICEIA - 18460000"
124865,ESTHER MAURINO RODRIGUES PROFA,180494,"RUA FELIX ROCCO, 203 - JARDIM VANTE ANGELIERI - 18540000"
127509,JOAO MARCOS BAPTISTA MARCUZ PROF,180495,"RUA EZIO DOS REIS, 82 - SAO PEDRO - 18530000"
124867,AUGUSTO DE CAMPOS,180496,"RUA SAMUEL PURCINI, 45 - JD BELA VISTA - 14850000"
124869,AURORA FERRAZ VIANNA DOS SANTOS PROFESSORA DONA,180497,"OSWALDO PEREIRA TEIXEIRA, 217 - PARQUE PRIMEIRO DE MAIO - 14875330"
124870,CONJUNTO HABITACIONAL DE JUNDIAI,180498,"RUA NIAGARA, 401 - ENGORDADOURO - 13200000"
124871,NUCLEO HABITACIONAL LUIZ ZILLO,180499,"AVNACOES UNIDAS, SN - NRLUIZ ZILLO - 18680000"
124872,ODECIO LUCKE PROFESSOR,180500,"AV ARISTEU MARCICANO, 1535 - JARDIM PROGRESSO - 13490000"
124873,FAZENDA SAO BENTO,180501,"FAZENDA HAROLDINA, SN - ENGENHEIRO VERAS - 19260000"
124874,NELSON GIRARDI PROFESSOR,180502,"AVDOS FLAMBOYANTS, SN - JIPE PINHEIRO - 13840000"
124875,CONJUNTO HABITACIONAL NOVA TANABI,180503,"RUA ANTONIO RDOS SANTOS, Q.30 - CHABNTANABI - 15170000"
127510,MARIA APARECIDA LOPES PROFA,180504,"RUA DIRCEU CAVALINI, 100 - RESIDENCIAL ATHENAS - 17700000"
124876,SALTO GRANDE,180505,"RUA RUI BARBOSA, 362 - CENTRO - 19920000"
124877,SIDNEI GOMES SALOMAO PROF,180506,"RUA DOS VIEIRAS, 220 - BARRA FUNDA - 01970000"
137392,ANTONIO APPARECIDO FALCAO PROFESSOR,180507,"PONCIANO PEREIRA, 375 - JARDIM ELOYNA - 12413430"
124878,JOSE AYLTON FALCAO PROFESSOR,180508,"LUIZ FLAVIO MARCONDES DE OLIVEIRA, SN - RESIDENCIAL NOVA ESPERANCA - 12426290"
124879,CELSO SILVEIRA MELLO DR,180509,"BVERTENTES DAS AGUAS, SN - SANTA CRUZ - 13520000"
124880,JOSEPHINA ALVES PROFA,180510,"PCA DA MATRIZ, SN - CENTRO - 19160000"
124881,CAIUA,180511,"RUA MANOEL MARIANO DE SOUZA, 274 - CENTRO - 19450000"
124882,HIROSHI SHIRASSU SHIRUCA PROFESSOR,180512,"RUA MONTEIRO LOBATO, 459 - VILA POPULAR - 19400000"
