133916,RAYMI OLIVEIRA BAPTISTA PEREIRA PROFESSORA,181508,"IGREJA, 123 - VILA DUTRA - 17057475"
73670,CARLOS CORREA VIANNA PROF,181434,"RUA PADRE MOISES DE MIRANDA, 222 - CENTRO - 17190000"
75187,AZARIAS LEITE,181459,"ADANTE GIGO, 580 - JARDIM DONA LILI - 17032490"
73674,LUIZ CASTANHO DE ALMEIDA PROF,181435,"CAMPOS SALLES, 11-22 - VILA FALCAO - 17050000"
75680,HENRIQUE BERTOLUCCI PROF,181461,"RUA GABRIEL PINTO RIBEIRO, 3-44 - JARDIM NOROESTE - 17054321"
126006,MORAIS PACHECO PROF,181494,"PRIMEIRO DE MAIO QUADRA, 16-10 - PARQUE BOA VISTA - 17060650"
124600,JOAO PEDRO FERNANDES,181486,"PINTORES, Q 2 - NUCLEO RESIDENCIAL EDISON BASTOS GASPARINI - 17022470"
73679,JOAQUIM DE MICHIELI PROF,181440,"BERNARDINO TRANCHESI DOUTOR, 2-51 - JARDIM CRUZEIRO DO SUL - 17030430"
137149,DURVAL GUEDES DE AZEVEDO PROF,181515,"RUA MARCEL PINTO DE OLIVEIRA, 467 - JARDIM FERRAZ - 17056044"
128290,LUIZ CARLOS GOMES,181505,"JOAO ABDELNUR ABRAHAO, 1-10 - CONJUNTO HABITACIONAL PRESIDENTE EURICO GASPAR DUT - 17057240"
74966,CARLOS CHAGAS DR,181458,"BENEDITO RAYMUNDO DE MATTOS QUADRA, 3-80 - VILA SAO PAULO - 17022119"
73678,VERA CAMPAGNANI PROFA,181439,"RUA SAO VALENTIM, 3-30 - JARDIM REDENTOR - 17032288"
73661,SALVADOR FILARDI,181428,"RUA IRENE PREGNOLATO PINTO NOGUEIRA, 1-50 - JARDIM NOVA ESPERANCA - 17065211"
127878,EDUARDO VELHO FILHO PROF,181502,"RUA DOS ANDRADAS,  - VILA SANTA MARIA - 17490025"
125286,CEL JTO A EE CHRISTINO CABRAL PROF,181490,"GERSON FRANCA QUADRA, 19165 - CENTRO - 17010260"
128098,SEBASTIANA VALDIRIA PEREIRA DA SILVA PROFA,181504,"CARLOS PEREIRA BICUDO, Q 2 - PARQUE JARAGUA - 17066150"
125085,ANTONIO JORGE LIMA PADRE,181488,"RUA ORLANDO QUEROBIM, Q 2 - NUCLEO HABITACIONAL NOBUJI NAGASAWA - 17026838"
134143,CENTRO DE PROGRESSAO PENIT DR EDUARDO DE OLIVEIRA VIANNA,181509,"RODOVIA MARECHAL RONDON, SN - ZONA RURAL - 17025162"
73662,STELA MACHADO,181429,"WENCESLAU BRAZ QUADRA, 15-73 - VILA PACIFICO - 17050460"
75693,FRANCISCO ALVES BRIZOLA PROF,181462,"DOUTOR IVO GIUNTA, 2-45 - JARDIM DAS ORQUIDEAS - 17032800"
137357,ADA CARIANI AVALONE PROFA,181517,"MARCOS DE PAULA RAPHAEL DOUTOR, Q 20 - NUCLEO HABITACIONAL MARY DOTA - 17026000"
