127989,ANTONIO DUTRA PROFESSOR,183488,"AVENIDA BENEDITO DE GODOY CAMARGO, 215 - NUCLEO RESIDENCIAL DOUTOR LUIZ DE MATTOS PIMENTA - 13255540"
75496,ARMANDO DIAS,183458,"PACAEMBU, 2440 - JARDIM PAULISTA - 13222000"
75240,JOAQUIM ANTONIO LADEIRA PROFESSOR,183455,"RUA CAPITAO ALVARO PEREIRA, 210 - VILA BOSSI - 13290000"
137360,MARCOS ALEXANDRE SODRE PROFESSOR,183499,"CAFEZAL, 327 - JARDIM AMERICA - 13221390"
123533,ANA MARIA PAGIOSSI,183470,"BARRETOS, SN - JARDIM AMERICA - 13221534"
128456,ALBERTINA FORTAREL PROFESSORA,183490,"RUA DANTE BELLODI, 330 - PARQUE RESIDENCIAL ELOY CHAVES - 13212200"
125930,OSWALDO CAMARGO PIRES PROFESSOR,183481,"TURIASSU, 9 - VILA TUPI - 13225070"
137279,LAVINIA RIBEIRO ARANHA PROFESSORA,183497,"BROMELIAS, SN - JARDIM BERTIOGA - 13225310"
126140,DEOLINDA COPELLI DE SOUZA LIMA PROFESSORA,183484,"JUSSARA, 140 - VILA RUY BARBOSA - 13219100"
123193,ZULMIRO ALVES DE SIQUEIRA,183467,"ESTRADA MUNICIPAL PEDRO FERRARA, 141 - CAMPO DOS ALEIXOS - 13240000"
124309,PROFESSOR MARCIO BORGES MACHADO,183474,"VICENTE TONOLI, 505 - MONTE SERRAT - 13295000"
123921,ORLANDO MAURICIO ZAMBOTTO,183472,"RUA JOSE EDUARDO, 65 - MARACANA - 13240000"
75368,MAURILIO TOMANIK PADRE,183457,"ALCEU DE TOLEDO PONTES, 10 - PARQUE CECAP - 13214717"
125315,CEL JTO A EE MARIA DE LOURDES FRANCA SILVEIRA PROFESSORA,183478,"PEDRO NANO, 175 - JARDIM PACAEMBU - 13218160"
73173,PROFESSORA MARIA DE LOURDES DE FRANCA SILVEIRA,183478,"PEDRO NANO, 175 - JARDIM PACAEMBU - 13218160"
127849,ADONIRO LADEIRA PROFESSOR,183485,"RUA DOUTOR BENEDITO DE GODOI FERRAZ, 450 - JARDIM SHANGAI - 13214200"
73199,PAULO MENDES SILVA,183444,"FERNANDO ARENS, 830 - VILA ARENS II - 13202570"
123407,JURANDYR DE SOUZA LIMA,183469,"RUA ROBERTO CARBONARI, 145 - TRAVIU - 13213256"
74559,JOAO BATISTA CURADO PROFESSOR,183451,"DISTRITO FEDERAL, 15 - JARDIM TARUMA - 13216471"
137168,DAGOBERTO ROMAG FREI,183493,"JOSE VALTER PACHECO, 56 - CONJUNTO HABITACIONAL SAO JOSE - 13232263"
73196,SIQUEIRA DE MORAES CORONEL,183442,"VINTE E TRES DE MAIO, 541 - VILA VIANELO - 13207070"
117792,CENTRO DE DETENCAO PROVISORIA DE JUNDIAI,183465,"AUGUSTA ZORZI BARADEL, SN - TIJUCO PRETO - 13205710"
137156,HAMILTON JOSE BIANCHI MONSENHOR,183492,"JOSE RABELLO PORTELLA, 3365 - VILA POPULAR - 13225100"
74562,VENERANDO NALINI MONSENHOR,183452,"ARCHANGELO BIANCHINI, 985 - IVOTURUCAIA - 13218780"
125932,ALBERTO FERREIRA REZENDE PROFESSOR,183482,"AVENIDA RICIERI CHIQUETTO, 397 - SANTO ANTONIO - 13290000"
76135,ADIB MIGUEL HADDAD,183461,"RUA PADRE NORBERTO MOJOLA, 100 - JARDIM SANTA GERTRUDES - 13205000"
73168,FRANCISCO NAPOLEAO MAIA PROFESSOR,183427,"FRANCISCO DE SALLES SAO, 256 - VILA SALERMO - 13206500"
73208,JERONIMO DE CAMARGO,183447,"RUA DOUTOR ANTENOR SOARES GANDRA, 201 - CENTRO - 13240000"
