125799,YOLANDA ASCENCIO PROFESSORA,185481,"TIJUCUSSU, 800 - OLIMPICO - 09540700"
72295,ADAIL LUIZ MILLER DOUTOR,185420,"MATEOS DEMARCHI, 181 - DEMARCHI - 09820270"
128471,JESUINO DE ARRUDA,185542,"PRACA DONA MARIA GERTRUDES DE ARRUDA, SN - VILA SONIA - 13572215"
82198,MARIVALDO CARLOS DEGAN PROFESSOR,185514,"ARNOLDO ALMEIDA PIRES, 500 - CIDADE ARACY - 13573140"
75128,CONDE DO PINHAL,185512,"RUA FRANCISCO BRISCESSE, 151 - JARDIM CENTENARIO - 13564170"
109562,CEL JTO A EE EDESIO CASTANHO,185519,"SAO JOAO, 1209 - CENTRO - 14815000"
73604,ANTONIO MILITAO DE LIMA,185507,"QUINZE DE NOVEMBRO, 3534 - CHACARA SAO JOAO - 13569220"
117659,PROF DR SEGUNDO CARLOS LOPES,185523,"RUA DOUTOR TEIXEIRA DE BARROS, 1395 - VILA SANTA TEREZINHA - 14815000"
73593,ANTONIO ADOLFO LOBBE PROFESSOR,185499,"RUA SANTA ISABEL, 12 - VILA IZABEL - 13570790"
125995,PIRAJA DA SILVA DOUTOR,185539,"RUA PROFESSORA MARIA JOSE NOGUEIRA, 63 - CENTRO - 13580000"
107457,JOAO JACINTO DO NASCIMENTO,185515,"RUA BENEDITO FERNANDES FRADE, 125 - JARDIM CRUZADO - 14815000"
134334,LUCIANO IVO TOGNETTI PROFESSOR,185545,"RUA DOS ANTURIOS, 670 - PARQUE MORADA DO SOL - 13690000"
109025,PENITENCIARIA DR ANTONIO DE QUEIROZ FILHO,185517,"RODOVIA DE ACESSO, SN - RURAL - 13530000"
127874,SEBASTIAO DE OLIVEIRA ROCHA PROFESSOR,185540,"RUA PADRE TEIXEIRA, 1260 - JARDIM BETHANIA - 13561050"
111038,ADUAR KEMELL DIBO PROFESSOR,185522,"MANOEL PEREIRA, 45 - JARDIM DOS COQUEIROS - 13568863"
75721,ARACY LEITE PEREIRA LOPES DONA,185513,"FRANCISCO PARROTA, SN - VILA MONTE CARLO - 13572410"
73589,ESTERINA PLACCO,185495,"ARARAQUARA, 451 - VILA BRASILIA - 13566770"
109910,PENITENCIARIA JOAO BATISTA DE ARRUDA SAMPAIO,185521,"RUA DOIS, 625 - DISTRITO INDUSTRIAL - 13530000"
73603,MARIA RAMOS PROFESSORA,185506,"RUA MAESTRO ADOLPHO RAIMUNDO CAPUTTO, 340 - BOA VISTA - 13574160"
73597,FULVIO MORGANTI,185503,"RUA FLORIANO PEIXOTO, 1029 - CENTRO - 14815000"
73358,JANIO QUADROS GOVERNADOR,185494,"MICHEL ZAINE, 512 - CENTRO - 13540000"
133734,ARY PINTO DAS NEVES PROFESSOR,185544,"RUA CANTOR JOAO PAULO, SN - CIDADE ARACY - 13573010"
130116,ALICE MADEIRA JOAO FRANCISCO PROFESSORA,185543,"RUA TIRADENTES, SN - SANTA EUDOXIA - 13579000"
118171,CIDADE ARACY IV,185526,"REINALDO PIZANI, 580 - CIDADE ARACY - 13573292"
125958,JOAQUIM DE TOLEDO CAMARGO PROFESSOR,185536,"AVENIDA ONZE, 381 - CENTRO - 13530000"
73595,EUGENIO FRANCO,185501,"JOSE BONIFACIO, 675 - NUCLEO RESIDENCIAL SILVIO VILARI - 13560610"
73596,SALLES JUNIOR DOUTOR,185502,"RUA DEMETRIO CALFAT, 865 - CENTRO - 13590000"
135820,CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SAO CARLOS  CIP,185546,"AYRTON SALVADOR LEOPOLDINO JUNIOR, SN - CONJUNTO HABITACIONAL WALDOMIRO LOBBE SOBRINHO - 13570829"
107742,CENTRO DE ATENDSOCIOED AO ADOLESCENTE DE SAO CARLOS CI,185546,"AYRTON SALVADOR LEOPOLDINO JUNIOR, SN - CONJUNTO HABITACIONAL WALDOMIRO LOBBE SOBRINHO - 13570829"
137231,GABRIEL FELIX DO AMARAL PROFESSOR,185547,"JOSE PEREIRA LOPES, 1871 - JARDIM BOTAFOGO 1 - 13575380"
74594,ADAIL MALMEGRIM GONCALVES PROFESSOR,185510,"RUA BELA CINTRA, SN - AGUA VERMELHA - 13578000"
118034,CLASSE HOSPITALAR HOSPITAL UNIVERSITARIO UFSCAR,185525,"LUIZ VAZ DE CAMOES, 111 - VILA CELINA - 13566448"
124272,ORLANDO PEREZ PROFESSOR,185533,"SEBASTIAO LEMOS, 396 - CIDADE ARACY - 13573108"
123694,ANDRE DONATONI,185529,"RUA FLORIANO PEIXOTO, 10 - PEDRO R SILVA - 14815000"
